company,week_start,nyt_pos_share,nyt_neu_share,nyt_neg_share,NYT_mention,nyt_sentiment,nyt_non_neutral_share,num_memes,mean_meme_sentiment,meme_spike,nyt_sentiment_L1,nyt_sentiment_L2,nyt_sentiment_L3,nyt_sentiment_L4,nyt_pos_share_L1,nyt_pos_share_L2,nyt_pos_share_L3,nyt_pos_share_L4,nyt_neg_share_L1,nyt_neg_share_L2,nyt_neg_share_L3,nyt_neg_share_L4,nyt_non_neutral_share_L1,nyt_non_neutral_share_L2,nyt_non_neutral_share_L3,nyt_non_neutral_share_L4,NYT_mention_L1,NYT_mention_L2,NYT_mention_L3,NYT_mention_L4,num_memes_z,num_memes_rel,meme_engagement,log1p_meme_volume,log1p_meme_engagement,iso_year,iso_week,num_memes_L1,num_memes_L2,num_memes_L3,num_memes_L4,mean_meme_sentiment_L1,mean_meme_sentiment_L2,mean_meme_sentiment_L3,mean_meme_sentiment_L4,meme_engagement_L1,meme_engagement_L2,meme_engagement_L3,meme_engagement_L4
colgate,2023-12-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,52,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-01-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,1,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-01-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,2,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-01-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,3,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-01-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,4,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-01-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,5,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-02-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,6,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-02-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,7,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-02-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,8,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-02-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,9,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-03-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,10,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-03-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,11,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-03-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,12,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-03-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,13,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-04-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,14,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-04-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,15,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-04-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,16,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-04-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,17,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-04-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,18,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-05-06,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,19,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-05-13,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,20,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-05-20,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,21,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-05-27,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,22,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-06-03,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,23,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-06-10,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,24,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-06-17,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,25,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-06-24,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,26,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-07-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,27,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-07-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,28,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-07-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,29,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-07-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,30,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-07-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,31,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-08-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,32,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-08-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,33,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-08-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,34,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-08-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,35,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-09-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,36,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-09-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,37,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-09-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,38,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-09-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,39,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-09-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,40,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-10-07,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,41,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-10-14,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,42,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-10-21,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,43,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-10-28,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,44,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-11-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,45,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-11-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,46,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-11-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,47,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-11-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,48,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-12-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,49,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-12-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,50,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-12-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,51,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-12-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,52,0.0,0.0,0.0,0.0,,,,,,,,
colgate,2024-12-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2025,1,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-01-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2023,1,,,,,,,,,,,,
corona,2023-01-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,2023,2,0.0,,,,,,,,,,,
corona,2023-01-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,2023,3,0.0,0.0,,,,,,,,,,
corona,2023-01-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,2023,4,0.0,0.0,0.0,,,,,,,,,
corona,2023-01-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,5,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-02-06,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,6,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-02-13,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,7,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-02-20,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,8,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-02-27,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,9,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-03-06,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,10,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-03-13,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,11,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-03-20,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,12,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-03-27,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,13,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-04-03,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,14,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-04-10,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,15,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-04-17,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,16,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-04-24,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,17,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-05-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,18,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-05-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,19,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-05-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,20,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-05-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,21,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-05-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,22,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-06-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,23,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-06-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,24,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-06-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,25,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-06-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,26,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-07-03,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,27,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-07-10,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,28,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-07-17,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,29,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-07-24,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,30,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-07-31,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,31,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-08-07,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,32,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-08-14,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,33,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-08-21,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,34,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-08-28,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,35,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-09-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,36,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-09-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,37,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-09-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,38,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-09-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,39,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-10-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,40,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-10-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,41,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-10-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,42,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-10-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,43,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-10-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,44,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-11-06,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,45,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-11-13,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,46,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-11-20,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,47,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-11-27,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,48,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-12-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,49,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-12-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,50,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-12-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,51,0.0,0.0,0.0,0.0,,,,,,,,
corona,2023-12-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,52,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-01-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,1,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-01-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,2.1097538525880535,0.0,1.1345435759810512,2024,2,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-01-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,3,0.0,0.0,0.0,0.0,,,,,2.1097538525880535,,,
corona,2024-01-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,4,0.0,0.0,0.0,0.0,,,,,,2.1097538525880535,,
corona,2024-01-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,5,0.0,0.0,0.0,0.0,,,,,,,2.1097538525880535,
corona,2024-02-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,6,0.0,0.0,0.0,0.0,,,,,,,,2.1097538525880535
corona,2024-02-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.6931471805599453,0.0,0.5265890341390445,2024,7,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-02-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,8,0.0,0.0,0.0,0.0,,,,,0.6931471805599453,,,
corona,2024-02-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,9,0.0,0.0,0.0,0.0,,,,,,0.6931471805599453,,
corona,2024-03-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,10,0.0,0.0,0.0,0.0,,,,,,,0.6931471805599453,
corona,2024-03-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,11,0.0,0.0,0.0,0.0,,,,,,,,0.6931471805599453
corona,2024-03-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,12,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-03-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,13,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-04-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,14,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-04-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,15,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-04-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,16,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-04-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,17,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-04-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,18,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-05-06,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,19,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-05-13,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,20,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-05-20,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,21,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-05-27,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,22,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-06-03,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,23,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-06-10,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,24,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-06-17,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,25,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-06-24,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,26,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-07-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,27,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-07-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,28,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-07-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,29,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-07-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,30,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-07-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,31,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-08-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,32,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-08-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,33,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-08-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,34,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-08-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,35,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-09-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,36,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-09-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,37,0.0,0.0,0.0,0.0,,,,,,,,
corona,2024-09-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.6931471805599453,0.0,0.5265890341390445,2024,38,0.0,0.0,0.0,0.0,,,,,,,,
